id,name
0070046,synaptobrevin 2-SNAP-25-syntaxin-3 complex
0070047,synaptobrevin 2-SNAP-25-syntaxin-4 complex
0070048,endobrevin-SNAP-25-syntaxin-1a complex
0070049,endobrevin-SNAP-25-syntaxin-2 complex
0070050,neuron cellular homeostasis
0070051,fibrinogen binding
0070052,collagen V binding
0070053,thrombospondin receptor activity
0070054,"mRNA splicing, via endonucleolytic cleavage and ligation"
0070055,obsolete mRNA endonucleolytic cleavage involved in unfolded protein response
0070056,prospore membrane leading edge
0070057,prospore membrane spindle pole body attachment site
0070058,tRNA gene clustering
0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
0070060,'de novo' actin filament nucleation
0070061,fructose binding
0070062,extracellular exosome
0070063,RNA polymerase binding
0070064,proline-rich region binding
0070065,cellubrevin-VAMP4-syntaxin-16 complex
0070066,cellubrevin-VAMP4-endobrevin-syntaxin-6 complex
0070067,syntaxin-6-syntaxin-16-Vti1a complex
0070068,VAMP4-syntaxin-6-syntaxin-16-Vti1a complex
0070069,cytochrome complex
0070070,proton-transporting V-type ATPase complex assembly
0070071,proton-transporting two-sector ATPase complex assembly
0070072,vacuolar proton-transporting V-type ATPase complex assembly
0070073,clustering of voltage-gated calcium channels
0070074,mononeme
0070075,tear secretion
0070076,histone lysine demethylation
0070077,histone arginine demethylation
0070078,histone H3-R2 demethylation
0070079,histone H4-R3 demethylation
0070080,titin Z domain binding
0070081,clathrin-sculpted monoamine transport vesicle
0070082,clathrin-sculpted monoamine transport vesicle lumen
0070083,clathrin-sculpted monoamine transport vesicle membrane
0070084,protein initiator methionine removal
0070085,glycosylation
0070086,ubiquitin-dependent endocytosis
0070087,chromo shadow domain binding
0070088,PHA granule
0070089,chloride-activated potassium channel activity
0070090,metaphase plate
0070091,glucagon secretion
0070092,regulation of glucagon secretion
0070093,negative regulation of glucagon secretion
0070094,positive regulation of glucagon secretion
0070095,fructose-6-phosphate binding
0070096,mitochondrial outer membrane translocase complex assembly
0070097,delta-catenin binding
0070098,chemokine-mediated signaling pathway
0070099,regulation of chemokine-mediated signaling pathway
0070100,negative regulation of chemokine-mediated signaling pathway
0070101,positive regulation of chemokine-mediated signaling pathway
0070102,interleukin-6-mediated signaling pathway
0070103,regulation of interleukin-6-mediated signaling pathway
0070104,negative regulation of interleukin-6-mediated signaling pathway
0070105,positive regulation of interleukin-6-mediated signaling pathway
0070106,interleukin-27-mediated signaling pathway
0070107,regulation of interleukin-27-mediated signaling pathway
0070108,negative regulation of interleukin-27-mediated signaling pathway
0070109,positive regulation of interleukin-27-mediated signaling pathway
0070110,ciliary neurotrophic factor receptor complex
0070111,organellar chromatophore
0070112,organellar chromatophore membrane
0070113,organellar chromatophore inner membrane
0070114,organellar chromatophore outer membrane
0070115,organellar chromatophore intermembrane space
0070116,organellar chromatophore thylakoid
0070117,organellar chromatophore thylakoid lumen
0070118,organellar chromatophore thylakoid membrane
0070119,ciliary neurotrophic factor binding
0070120,ciliary neurotrophic factor-mediated signaling pathway
0070121,Kupffer's vesicle development
0070122,isopeptidase activity
0070123,"transforming growth factor beta receptor activity, type III"
0070124,mitochondrial translational initiation
0070125,mitochondrial translational elongation
0070126,mitochondrial translational termination
0070127,tRNA aminoacylation for mitochondrial protein translation
0070129,regulation of mitochondrial translation
0070130,negative regulation of mitochondrial translation
0070131,positive regulation of mitochondrial translation
0070132,regulation of mitochondrial translational initiation
0070133,negative regulation of mitochondrial translational initiation
0070134,positive regulation of mitochondrial translational initiation
0070135,"beta-1,2-oligomannoside metabolic process"
0070136,"beta-1,2-oligomannoside biosynthetic process"
0070137,ubiquitin-like protein-specific endopeptidase activity
0070138,ubiquitin-like protein-specific isopeptidase activity
0070139,SUMO-specific endopeptidase activity
0070140,SUMO-specific isopeptidase activity
0070141,response to UV-A
0070142,synaptic vesicle budding
0070143,mitochondrial alanyl-tRNA aminoacylation
0070144,mitochondrial arginyl-tRNA aminoacylation
0070145,mitochondrial asparaginyl-tRNA aminoacylation
0070146,mitochondrial aspartyl-tRNA aminoacylation
0070147,mitochondrial cysteinyl-tRNA aminoacylation
0070148,mitochondrial glutaminyl-tRNA aminoacylation
0070149,mitochondrial glutamyl-tRNA aminoacylation
0070150,mitochondrial glycyl-tRNA aminoacylation
0070151,mitochondrial histidyl-tRNA aminoacylation
0070152,mitochondrial isoleucyl-tRNA aminoacylation
0070153,mitochondrial leucyl-tRNA aminoacylation
0070154,mitochondrial lysyl-tRNA aminoacylation
0070155,mitochondrial methionyl-tRNA aminoacylation
0070156,mitochondrial phenylalanyl-tRNA aminoacylation
0070157,mitochondrial prolyl-tRNA aminoacylation
0070158,mitochondrial seryl-tRNA aminoacylation
0070159,mitochondrial threonyl-tRNA aminoacylation
0070160,tight junction
0070161,anchoring junction
0070162,adiponectin secretion
0070163,regulation of adiponectin secretion
0070164,negative regulation of adiponectin secretion
0070165,positive regulation of adiponectin secretion
0070166,enamel mineralization
0070167,regulation of biomineral tissue development
0070168,negative regulation of biomineral tissue development
0070169,positive regulation of biomineral tissue development
0070170,regulation of tooth mineralization
0070171,negative regulation of tooth mineralization
0070172,positive regulation of tooth mineralization
0070173,regulation of enamel mineralization
0070174,negative regulation of enamel mineralization
0070175,positive regulation of enamel mineralization
0070176,DRM complex
0070177,contractile vacuole discharge
0070178,D-serine metabolic process
0070179,D-serine biosynthetic process
0070180,large ribosomal subunit rRNA binding
0070181,small ribosomal subunit rRNA binding
0070182,DNA polymerase binding
0070183,mitochondrial tryptophanyl-tRNA aminoacylation
0070184,mitochondrial tyrosyl-tRNA aminoacylation
0070185,mitochondrial valyl-tRNA aminoacylation
0070186,growth hormone activity
0070187,shelterin complex
0070188,obsolete Stn1-Ten1 complex
0070189,kynurenine metabolic process
0070190,obsolete inositol hexakisphosphate 1-kinase or 3-kinase activity
0070191,methionine-R-sulfoxide reductase activity
0070192,chromosome organization involved in meiotic cell cycle
0070193,synaptonemal complex organization
0070194,synaptonemal complex disassembly
0070195,growth hormone receptor complex
0070196,eukaryotic translation initiation factor 3 complex assembly
0070197,meiotic attachment of telomere to nuclear envelope
0070198,"protein localization to chromosome, telomeric region"
0070199,establishment of protein localization to chromosome
0070200,establishment of protein localization to telomere
0070201,regulation of establishment of protein localization
0070202,regulation of establishment of protein localization to chromosome
0070203,regulation of establishment of protein localization to telomere
0070204,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity
0070205,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity"
0070206,protein trimerization
0070207,protein homotrimerization
0070208,protein heterotrimerization
0070209,ASTRA complex
0070210,Rpd3L-Expanded complex
0070211,Snt2C complex
0070212,protein poly-ADP-ribosylation
0070213,protein auto-ADP-ribosylation
0070214,CSK-GAP-A.p62 complex
0070215,obsolete MDM2 binding
0070216,obsolete MDM4 binding
0070217,transcription factor TFIIIB complex assembly
0070218,sulfide ion homeostasis
0070219,cellular sulfide ion homeostasis
0070220,aerobic sulfur oxidation
0070221,"sulfide oxidation, using sulfidequinone oxidoreductase"
0070222,"sulfide oxidation, using sulfide dehydrogenase"
0070223,"sulfide oxidation, using sulfur dioxygenase"
0070224,sulfidequinone oxidoreductase activity
0070225,sulfide dehydrogenase activity
0070226,sulfurferric ion oxidoreductase activity
0070227,lymphocyte apoptotic process
0070228,regulation of lymphocyte apoptotic process
0070229,negative regulation of lymphocyte apoptotic process
0070230,positive regulation of lymphocyte apoptotic process
0070231,T cell apoptotic process
0070232,regulation of T cell apoptotic process
0070233,negative regulation of T cell apoptotic process
0070234,positive regulation of T cell apoptotic process
0070235,regulation of activation-induced cell death of T cells
0070236,negative regulation of activation-induced cell death of T cells
0070237,positive regulation of activation-induced cell death of T cells
0070238,activated T cell autonomous cell death
0070239,regulation of activated T cell autonomous cell death
0070240,negative regulation of activated T cell autonomous cell death
0070241,positive regulation of activated T cell autonomous cell death
0070242,thymocyte apoptotic process
0070243,regulation of thymocyte apoptotic process
0070244,negative regulation of thymocyte apoptotic process
0070245,positive regulation of thymocyte apoptotic process
0070246,natural killer cell apoptotic process
0070247,regulation of natural killer cell apoptotic process
0070248,negative regulation of natural killer cell apoptotic process
0070249,positive regulation of natural killer cell apoptotic process
0070250,mating projection membrane
0070251,pristanate-CoA ligase activity
0070252,actin-mediated cell contraction
0070253,somatostatin secretion
0070254,mucus secretion
0070255,regulation of mucus secretion
0070256,negative regulation of mucus secretion
0070257,positive regulation of mucus secretion
0070258,inner membrane pellicle complex
0070259,tyrosyl-DNA phosphodiesterase activity
0070260,5'-tyrosyl-DNA phosphodiesterase activity
0070262,peptidyl-serine dephosphorylation
0070263,external side of fungal-type cell wall
0070264,transcription factor TFIIIE complex
0070265,necrotic cell death
0070266,necroptotic process
0070267,oncosis
0070268,cornification
0070269,pyroptosis
0070270,obsolete mitotic catastrophe
0070271,obsolete protein complex biogenesis
0070272,obsolete proton-transporting ATP synthase complex biogenesis
0070273,phosphatidylinositol-4-phosphate binding
0070274,RES complex
0070275,aerobic ammonia oxidation to nitrite via pyruvic oxime
0070276,halogen metabolic process
0070277,iodide oxidation
0070278,extracellular matrix constituent secretion
0070279,vitamin B6 binding
0070280,pyridoxal binding
0070281,pyridoxamine binding
0070282,pyridoxine binding
0070284,4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase activity
0070285,pigment cell development
